Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Lamar Patterson,2015-16,SG,ATL,35.0,0.0,11.3,0.8,2.3,0.35,0.3,1.4,0.245,0.5,0.6,0.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2.4,5.1,0.468,12.8,0.2,-5.1,-0.3
Greg Smith,2015-16,PF,MIN,18.0,0.0,10.7,1.0,1.8,0.563,0.0,0.0,,0.4,0.9,0.412,0.7,1.7,2.3,0.3,0.2,0.1,0.4,1.6,2.4,7.9,0.545,10.8,0.2,-5.5,-0.2
Damjan RudeÅ¾,2015-16,SF,MIN,33.0,0.0,8.4,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.2,1.0,0.2,0.5,0.6,0.3,0.1,0.0,0.4,1.0,2.3,5.5,0.572,12.7,0.1,-4.8,-0.2
Edy Tavares,2015-16,C,ATL,11.0,0.0,6.6,1.0,1.7,0.579,0.0,0.0,,0.3,0.7,0.375,0.6,1.3,1.9,0.3,0.1,0.5,0.5,0.7,2.3,14.4,0.555,16.9,0.2,-1.8,0.0
Lucas Nogueira,2015-16,C,TOR,29.0,1.0,7.8,1.0,1.5,0.636,0.0,0.1,0.333,0.3,0.5,0.533,0.6,1.0,1.6,0.2,0.4,0.4,0.4,1.0,2.2,15.6,0.642,12.4,0.7,0.0,0.1
DeJuan Blair,2015-16,C,WAS,29.0,0.0,7.5,1.0,2.3,0.412,0.0,0.0,0.0,0.2,0.4,0.385,0.7,1.3,2.0,0.4,0.3,0.1,0.5,1.8,2.1,5.4,0.414,17.8,-0.1,-8.9,-0.4
Nick Collison,2015-16,PF,OKC,59.0,4.0,11.8,0.8,1.8,0.459,0.0,0.0,0.0,0.4,0.6,0.697,1.2,1.7,2.9,0.9,0.3,0.3,0.8,1.8,2.1,7.7,0.498,10.6,0.8,-3.1,-0.2
Chris Copeland,2015-16,PF,MIL,24.0,1.0,6.5,0.7,2.1,0.333,0.4,1.5,0.278,0.3,0.3,0.857,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,2.1,5.4,0.462,17.3,-0.1,-6.4,-0.2
Devyn Marble,2015-16,SG,ORL,28.0,0.0,8.9,0.8,2.5,0.296,0.3,1.1,0.25,0.4,0.9,0.417,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,2.1,5.2,0.368,15.7,-0.1,-6.2,-0.3
Coty Clarke,2015-16,SF,BOS,3.0,0.0,2.0,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,2.0,23.9,0.75,35.5,0.0,16.5,0.0
Chuck Hayes,2015-16,C,HOU,2.0,0.0,12.0,0.5,1.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.5,3.0,2.0,1.6,0.694,10.5,0.0,-8.1,0.0
Tibor PleiÃ,2015-16,C,UTA,12.0,0.0,6.8,0.9,2.1,0.44,0.0,0.2,0.0,0.2,0.2,1.0,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,2.0,3.5,0.464,19.1,-0.1,-11.6,-0.2
Cameron Bairstow,2015-16,C,CHI,18.0,2.0,5.7,0.7,2.2,0.325,0.1,0.3,0.2,0.4,0.4,0.875,0.2,1.3,1.6,0.3,0.1,0.2,0.2,1.1,1.9,6.8,0.391,20.3,0.0,-7.5,-0.1
Lou Amundson,2015-16,PF,NYK,29.0,0.0,7.0,0.7,1.8,0.358,0.0,0.0,,0.5,0.9,0.519,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,1.8,6.7,0.401,17.7,-0.1,-6.9,-0.3
Jeff Ayres,2015-16,C,LAC,17.0,0.0,6.3,0.7,1.4,0.522,0.0,0.1,0.0,0.4,0.4,1.0,0.2,1.1,1.3,0.3,0.0,0.2,0.4,1.1,1.8,8.3,0.585,13.4,0.2,-6.1,-0.1
Cleanthony Early,2015-16,SF,NYK,17.0,2.0,9.1,0.7,2.4,0.3,0.2,0.9,0.267,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,2.2,0.371,14.9,-0.2,-8.6,-0.3
Jorge GutiÃ©rrez,2015-16,PG,CHO,12.0,0.0,5.3,0.5,0.9,0.545,0.0,0.2,0.0,0.8,0.9,0.909,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,1.8,19.2,0.694,15.6,0.3,0.6,0.0
Damien Inglis,2015-16,SF,MIL,20.0,1.0,7.8,0.7,1.9,0.351,0.2,0.7,0.231,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,6.7,0.444,14.9,-0.1,-5.6,-0.1
Kevon Looney,2015-16,PF,GSW,5.0,0.0,4.2,0.8,1.4,0.571,0.2,0.4,0.5,0.0,0.0,,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,1.8,18.6,0.643,16.5,0.1,-2.5,0.0
Elijah Millsap,2015-16,SG,UTA,20.0,0.0,8.7,0.6,2.0,0.282,0.1,0.6,0.083,0.7,0.9,0.722,0.3,1.5,1.8,1.0,0.4,0.2,0.5,1.7,1.8,6.5,0.384,14.9,0.1,-3.8,-0.1
Terry Rozier,2015-16,PG,BOS,39.0,0.0,8.0,0.7,2.7,0.274,0.2,0.7,0.222,0.2,0.3,0.8,0.6,1.0,1.6,0.9,0.2,0.0,0.5,0.6,1.8,5.0,0.326,17.7,-0.3,-6.1,-0.3
Udonis Haslem,2015-16,PF,MIA,37.0,0.0,7.0,0.6,1.6,0.377,0.0,0.2,0.111,0.3,0.4,0.75,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,1.6,9.1,0.434,12.8,0.4,-2.6,0.0
Nazr Mohammed,2015-16,C,OKC,5.0,0.0,3.8,0.6,1.0,0.6,0.0,0.0,,0.4,0.4,1.0,0.2,0.6,0.8,0.0,0.0,0.0,0.6,0.8,1.6,6.0,0.68,19.9,0.0,-11.7,0.0
Shayne Whittington,2015-16,PF,IND,7.0,0.0,5.9,0.7,1.6,0.455,0.0,0.3,0.0,0.1,0.3,0.5,0.7,1.0,1.7,0.4,0.1,0.1,0.7,1.0,1.6,7.4,0.463,18.1,0.0,-7.5,-0.1
Elliot Williams,2015-16,PG,MEM,5.0,0.0,9.0,0.4,2.0,0.2,0.2,0.8,0.25,0.6,0.8,0.75,0.2,0.6,0.8,0.8,0.0,0.0,0.2,0.4,1.6,3.3,0.34,12.7,0.0,-7.9,-0.1
Jimmer Fredette,2015-16,SG,2TM,6.0,0.0,3.0,0.3,0.8,0.4,0.2,0.3,0.5,0.7,0.8,0.8,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,1.5,12.0,0.625,22.8,0.0,-2.6,0.0
Anthony Bennett,2015-16,PF,TOR,19.0,0.0,4.4,0.4,1.4,0.296,0.2,0.7,0.214,0.5,0.5,0.9,0.3,0.9,1.2,0.0,0.3,0.0,0.2,0.4,1.5,10.4,0.446,19.2,0.1,-3.9,0.0
Russ Smith,2015-16,PG,MEM,15.0,0.0,4.4,0.5,1.5,0.318,0.1,0.3,0.2,0.5,0.9,0.615,0.1,0.5,0.6,0.7,0.3,0.1,0.5,0.3,1.5,10.5,0.415,23.6,-0.1,-1.4,0.0
Erick Green,2015-16,PG,2TM,9.0,0.0,4.7,0.6,1.4,0.385,0.1,0.6,0.2,0.2,0.2,1.0,0.3,0.3,0.7,0.3,0.1,0.0,0.0,0.4,1.4,12.4,0.468,15.2,0.1,-1.9,0.0
Cliff Alexander,2015-16,PF,POR,8.0,0.0,4.5,0.6,1.3,0.5,0.0,0.0,,0.0,0.0,,0.3,0.5,0.8,0.0,0.1,0.3,0.1,0.1,1.3,11.6,0.5,13.3,0.0,0.0,0.0
Mitch McGary,2015-16,PF,OKC,20.0,0.0,3.6,0.6,1.2,0.478,0.0,0.2,0.0,0.2,0.5,0.4,0.2,0.7,0.9,0.2,0.1,0.1,0.4,0.5,1.3,7.4,0.474,20.4,0.0,-7.3,-0.1
Jordan Mickey,2015-16,PF,BOS,16.0,0.0,3.6,0.5,1.4,0.364,0.0,0.0,,0.3,0.6,0.5,0.4,0.4,0.8,0.1,0.0,0.7,0.1,0.3,1.3,15.3,0.398,20.5,0.1,-1.5,0.0
Mike Miller,2015-16,SF,DEN,47.0,2.0,7.9,0.5,1.3,0.355,0.4,1.1,0.365,0.0,0.0,,0.1,1.0,1.1,0.9,0.3,0.1,0.4,1.1,1.3,6.5,0.508,9.3,0.3,-2.6,0.0
Keith Appling,2015-16,PG,ORL,5.0,0.0,5.4,0.4,1.6,0.25,0.0,0.6,0.0,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.2,0.0,0.6,1.0,1.2,-4.8,0.338,19.5,-0.1,-15.1,-0.1
Luis Montero,2015-16,SG,POR,12.0,0.0,3.5,0.4,1.6,0.263,0.1,0.8,0.111,0.3,0.3,0.75,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.1,1.2,-2.7,0.337,25.7,-0.2,-15.5,-0.1
Pat Connaughton,2015-16,SG,POR,34.0,0.0,4.2,0.4,1.4,0.265,0.1,0.6,0.238,0.1,0.1,1.0,0.3,0.6,0.9,0.3,0.1,0.0,0.3,0.2,1.1,4.6,0.352,18.7,-0.2,-8.0,-0.2
Jarnell Stokes,2015-16,C,2TM,7.0,0.0,2.6,0.4,0.7,0.6,0.0,0.0,,0.1,0.3,0.5,0.1,0.4,0.6,0.1,0.1,0.0,0.0,0.1,1.0,20.0,0.595,14.9,0.1,2.0,0.0
Bryce Cotton,2015-16,PG,2TM,8.0,0.0,4.9,0.5,1.3,0.4,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.3,1.0,1.7,0.4,16.5,-0.1,-8.8,-0.1
Eric Moreland,2015-16,PF,SAC,8.0,0.0,6.0,0.4,0.8,0.5,0.0,0.0,,0.3,0.5,0.5,0.4,1.0,1.4,0.1,0.0,0.5,0.4,0.5,1.0,7.4,0.515,9.5,0.0,-4.5,0.0
James Young,2015-16,SG,BOS,29.0,0.0,6.9,0.4,1.2,0.306,0.2,0.9,0.231,0.0,0.1,0.25,0.1,0.8,0.9,0.3,0.2,0.0,0.2,0.6,1.0,3.6,0.384,9.1,0.1,-4.5,-0.1
Joel Anthony,2015-16,C,DET,19.0,0.0,5.1,0.3,0.5,0.6,0.0,0.0,,0.3,0.4,0.75,0.4,0.7,1.1,0.1,0.1,0.6,0.1,0.8,0.9,14.1,0.666,7.0,0.4,0.4,0.1
Aaron Harrison,2015-16,SG,CHO,21.0,0.0,4.4,0.2,0.9,0.263,0.1,0.5,0.3,0.2,0.6,0.417,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.9,4.3,0.371,13.7,0.0,-6.3,-0.1
Sasha Kaun,2015-16,C,CLE,25.0,0.0,3.8,0.4,0.7,0.529,0.0,0.0,,0.2,0.4,0.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.9,12.5,0.527,13.7,0.2,-2.8,0.0
Branden Dawson,2015-16,PF,LAC,6.0,0.0,4.8,0.3,0.8,0.4,0.0,0.0,,0.2,0.2,1.0,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.8,7.1,0.46,8.5,0.0,-5.7,0.0
Joe Harris,2015-16,SG,CLE,5.0,0.0,3.0,0.2,0.8,0.25,0.2,0.8,0.25,0.0,0.0,,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,3.4,0.375,15.1,0.0,-5.9,0.0
Bruno Caboclo,2015-16,SF,TOR,6.0,1.0,7.2,0.2,2.0,0.083,0.2,1.2,0.143,0.0,0.0,,0.2,0.2,0.3,0.2,0.3,0.2,0.7,0.3,0.5,-7.7,0.125,16.9,-0.3,-17.6,-0.2
Sam Dekker,2015-16,PF,HOU,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,10.8,,0.0,0.0,2.2,0.0
J.J. O'Brien,2015-16,SF,UTA,2.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.3,0.0,7.7,0.0,-6.2,0.0
Nate Robinson,2015-16,PG,NOP,2.0,1.0,11.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.5,0.0,2.6,0.0,1.9,0.0,-4.6,0.0
